# Frequency of Words Appearing in 4 Years of the Mainichi Newspaper.
# This file was produced by Charles Kelly (September 24-26, 2003)
# http://aitech.ac.jp/~ckelly/
#
# This file recalculates the word frequency counts in
# Alexandre Girardi's "wordfreq" file. (1998)
#
# This is what I did.
# The counts for the various forms of the same word were merged.
# Certain words/items were removed: numbers, English and romaji,
# punctuation, phrases ending in the particle "wo", lines beginning with
# "n" or the particle "wo."
# Then the file was sorted by "the count."
#
# The most fequently used word was used 3,711,420 times.
#    592 words were used more than 10,000 times.
#  5,039 words were used more than 1,000 times.
#  7,654 words were used more than 500 times.
# 19,602 words were used more than 100 times.
# 26,813 words were used more than 50 times.
# 38,389 words were used more than 20 times.
#
# The data contains 142,298 lines in the following format.
# The Word + TAB + The Count

柏井	10
こす	10
アビニョン	10
白眼視	10
アナーキスト	10
回転軸	10
児童家庭局	10
アズキ	10
事後承諾	10
歯がみ	10
紙巻き	10
ひらおか	10
私益	10
死地	10
死神	10
死臭	10
改葬	10
八十二銀行	10
御馳走	10
ここんとこ	10
菊野	10
支線	10
指呼	10
海田	10
海綿	10
思い定める	10
わらう	10
志免	10
ひろのぶ	10
反対語	10
ひろやす	10
開田	10
開放型	10
頼明	10
すくような	10
貝柱	10
あんま	10
わずらわす	10
わすれる	10
外苑濠	10
外環自動車道	10
銕仙朗読会	10
外向き	10
外史	10
四角四面	10
四つ身	10
筏	10
わきた	10
悲憤	10
外聞	10
刺し子	10
概括	10
仕舞	10
残部	10
暫	10
酸性土壌	10
くお	10
産毛	10
こうち	10
飛騨高山	10
獲る	10
山木	10
すす	10
確実さ	10
山彦	10
ろか	10
角ばる	10
っから	10
れんすい	10
山峡	10
鉢物	10
憲一郎	10
美野	10
鼻緒	10
筆圧	10
三日天下	10
三津田	10
楽聖	10
表音	10
毛根	10
三叉	10
美哉	10
れつ	10
掛け離れる	10
三間	10
三厩	10
鰭	10
三つ葉	10
鯖	10
れが	10
れいめい	10
敏介	10
糸巻き	10
敏朗	10
撮像	10
麦飯	10
笹崎	10
不合理さ	10
不祝儀	10
ちょっかい	10
るのは	10
懐旧	10
付け合う	10
付属学校	10
坂入	10
付和雷同	10
おうなつ	10
罪責	10
富士レビオ	10
在監	10
在りし日	10
裁判官訴追委員会	10
富島	10
すの	10
薄給	10
二重丸	10
あまつさえ	10
寒雷	10
扶余	10
こしたんたん	10
敷布団	10
普選	10
こして	10
浮草	10
浮袋	10
浮羽	10
りょと	10
ふけ	10
符節	10
妻律子	10
ふさえ	10
りょうすけ	10
妻女	10
ちやほや	10
ちゃんぽん	10
ちゃわん	10
最貧	10
おびき寄せる	10
紙粘土	10
歯牙	10
風太郎	10
沙流	10
ふたご	10
沙羅	10
換言	10
左大臣	10
りつこ	10
福井烈	10
左巻き	10
左うちわ	10
佐和隆光	10
うけとめる	10
漢書	10
福野	10
字面	10
佐渡汽船	10
複雑怪奇	10
白江	10
環太平洋諸国	10
くすぐったい	10
アネモネ	10
りか	10
りお	10
恨めしい	10
分県	10
骨折り	10
ちづき	10
腰元	10
獄舎	10
謳う	10
文元	10
文献学	10
門倉	10
おので	10
黒み	10
けんもほろろ	10
けんばん	10
時間割り	10
おのが	10
国昭	10
ずお	10
ぴら	10
国際基督教大学	10
国際基督教大	10
らぬ	10
告期	10
克朗	10
らす	10
平八郎元帥	10
克好	10
間藤	10
ちかう	10
伯夫氏	10
米商	10
鴻池組	10
米相場	10
別宅	10
這う	10
よつ	10
アラベスク	10
よしっ	10
高山厳	10
よぉ	10
高みの見物	10
香道	10
うがあった	10
弁財天	10
こそげる	10
ずに	10
保博	10
講書始	10
ふるさとは	10
行数	10
おとろえる	10
行幸	10
行きずり	10
だませる	10
荒畑	10
荒田	10
慕情	10
荒磯	10
荒くれる	10
母権	10
岩谷産業	10
包み紙	10
包頭	10
頑健	10
耳新しい	10
ずぶの	10
宝来	10
おととい	10
紅葉狩り	10
紅粉	10
紅型	10
介護力	10
ゆされる	10
峯徳明校長	10
介護用	10
硬建	10
硬球	10
喜歌劇	10
だせる	10
朋一裁判長	10
ふんわりと	10
ださい	10
江西	10
法皇	10
ゆうしゅつ	10
っぱ	10
法倫会館	10
法輪	10
おとぎの	10
だくさん	10
奇声	10
芳醇	10
奇麗	10
恒人	10
寄せ木	10
弘昭	10
康煕	10
豊崎	10
広谷	10
ぶさたの	10
幾太郎	10
広め	10
くって	10
たんび	10
ゅういち	10
幸久	10
あるさ	10
宏樹	10
好中球	10
好事家	10
向銭看	10
やもめ	10
向こう傷	10
口内	10
北岸	10
北帰行	10
北爆	10
気動車	10
光郎	10
七夕祭り	10
おっちょこちょい	10
光本	10
堀家	10
紀一郎	10
本懐	10
やつがいる	10
本源	10
本江	10
交感	10
本州四国連絡橋公団	10
たみこ	10
誤動作	10
っぱり	10
御陵	10
たぶらかす	10
御用納め	10
たびの	10
摩周	10
やいば	10
規矩雄	10
ぶる	10
たは	10
後先	10
後ろ向く	10
俣瀬	10
後じん	10
俣野	10
慶大卒業後	10
末田	10
末代	10
呉振宇人民武力相	10
万事休す	10
万有	10
起承転結	10
五葉松	10
おおはら	10
輝一	10
うずめる	10
未刊	10
雇い入れ	10
エアポケット	10
巳喜男	10
虎視眈	10
ぷん	10
股旅	10
股間	10
鬼瓦	10
鬼怒川河川敷	10
柴垣	10
へそくり	10
亀崎	10
民間伝承	10
覗く	10
戸高	10
へとへと	10
固着	10
無煙	10
けたに	10
たと	10
無音	10
おちおち	10
もやし	10
エゾマツ	10
技術士	10
古畑	10
古藤	10
無性	10
古口	10
古株	10
古岡	10
無定見	10
義兄弟	10
たたみこむ	10
義肢	10
言い尽くせる	10
義子	10
言い合い	10
煮え湯	10
婿養子	10
名犬	10
名倉	10
騙	10
たしろ	10
源太郎	10
減資	10
たし	10
明間	10
厳戒警備	10
明也	10
たけこ	10
原資確保	10
鳴戸	10
元之	10
免訴	10
けいじろう	10
鶏冠	10
頚	10
エルフ	10
見破れる	10
見谷	10
見上	10
めぐりあえる	10
脚立	10
木口	10
木上	10
木曽路	10
木之本	10
木肌	10
逆用	10
あらたか	10
研ぎすます	10
有取税	10
犬上	10
目指せる	10
久行	10
権守	10
権現	10
久枝	10
いわさきちひろ	10
みそや	10
継ぎ手	10
たから	10
たかやま	10
拳闘	10
ほうける	10
蛇足	10
夜光	10
夜更け	10
嫌味	10
健勝	10
月明かり	10
月当たり	10
月割り	10
舷側	10
月の出	10
ぞろぞろと	10
血尿	10
ぐらし	10
いわて	10
景虎	10
景況判断指数	10
みさ	10
結膜	10
弥縫	10
過怠金処分	10
宮参り	10
絣	10
饅頭	10
急迫	10
鄒副首相	10
言い草	10
ほった	10
ほったらかす	10
若死に	10
跋扈	10
裃	10
球面	10
オールドボーイ	10
澤井	10
悠里	10
恵比須	10
ぞや	10
形象化	10
たいがい	10
型絵染	10
旧譜	10
猶	10
オクタン価	10
祐作	10
ほる	10
梵鐘	10
梵字	10
刑部	10
裕佑	10
郵建会	10
巨竜	10
拠る	10
融解	10
戌	10
まむら	10
君島	10
揺籃	10
曜子	10
楊枝	10
涎	10
圀雄警視総監	10
ぼう大	10
共益費	10
喬木	10
まなか	10
伜	10
愚か者	10
洛翠	10
ぜんまい	10
ぼれ	10
屈曲	10
オルガニスト	10
橋詰	10
和える	10
まっ白	10
取り分ける	10
李鉄映	10
郎弁護士	10
李登輝氏	10
区砧八	10
傀儡師	10
まっしょう	10
くわぬ	10
乖	10
湾口	10
駆けっこ	10
頼子	10
理不尽さ	10
離床	10
陸稲	10
浪漫	10
凝灰岩	10
銀髪	10
まつえ	10
曲者	10
立身	10
露木	10
浪江	10
弄	10
まさひで	10
桐谷	10
そくや	10
両替商	10
古色蒼然	10
あさましい	10
そそっかしい	10
手工業	10
良樹	10
累	10
金環食	10
古島	10
近頃	10
林崎	10
近景	10
近寄れる	10
輪作	10
良家	10
虚妄	10
禁断症状	10
金欠	10
冷酒	10
冷涼	10
料金表	10
両断	10
鈴峯女子	10
朱書	10
金潤煥	10
金鍾泌最高委員	10
劣敗	10
隆朗	10
玉里	10
留守居	10
カルチュラル	10
玉虫	10
流れ者	10
酒井重工業	10
まいたり	10
金悳	10
酒呑童子	10
労政局	10
烈火	10
労多	10
まいしん	10
労務部	10
くろさわ	10
ギャロップ	10
うちとける	10
饗庭	10
倶子	10
裏作	10
理数科	10
梨本	10
お神酒	10
まっせ	10
狂喜	10
狂歌	10
橋頭保	10
脇坂	10
頼母	10
頼政	10
具象的	10
空で	10
っぷちの	10
こより	10
そる	10
楊白冰氏	10
要否	10
菰野	10
嘴	10
溶断	10
京太郎	10
ぼうの	10
そんしょく	10
預	10
日本ケロッグ	10
ギョーム	10
日本ケミコン	10
五経	10
忸怩	10
ぞいに	10
輝行	10
扁桃腺	10
軍閥	10
曄子	10
巨視的	10
傾	10
ぞう物	10
牛小屋	10
ぐさ	10
旧鉄労	10
有色	10
涸沢	10
渤海	10
恵理紗	10
窮屈さ	10
伍代夏子	10
澪	10
幽	10
唯我独尊	10
貴彦	10
急報	10
油煙	10
靖男	10
宮之城	10
グダニスク	10
薬屋	10
グラーツ	10
籔田	10
紆	10
万国旗	10
野砲	10
二頭立て	10
野火	10
夜昼	10
萬	10
久保田鉄工	10
久幸	10
久月	10
目の当たり	10
久し振り	10
木俣	10
木藤	10
袂	10
木組み	10
襄通産審議官	10
襄毎日新聞社社長	10
木型	10
儲ける	10
客死	10
詰め物	10
毛玉	10
贖罪	10
べりに	10
頚部	10
ぶらりんの	10
ぼっち	10
邁進	10
綿入れ	10
鳴瀬	10
こんろ	10
欠食	10
鴉	10
黎氏	10
冥王星	10
無礼講	9
義克	9
せっぱ	9
無賃	9
夏樹静子	9
コミュニスト	9
へんてこ	9
へりくだる	9
無一物	9
へたくそ	9
コンパートメント	9
魅せる	9
南アメリカ	9
出立	9
嘉代	9
輝介外務報道官	9
満田	9
せきりょう	9
嘉治	9
貴広	9
サッポロライオン	9
サティスファクション	9
護摩	9
奈保子	9
奈江	9
奈河彰輔	9
サンモリッツ	9
つるこ	9
初夜	9
おおつぼ	9
利き腕	9
卜部	9
せいち	9
詫る	9
帰投	9
女子単	9
防圧	9
防じん	9
冒涜	9
ショルダー	9
屋形	9
ぼん	9
勝憲	9
教宣局長	9
邦貨	9
ジェントルマン	9
履ける	9
堀場製作所	9
芳治	9
ジャンパースカート	9
仮払い	9
ジュノー	9
ぶえ	9
小遣い銭	9
ジリ安	9
小作農	9
放校	9
小田急建設	9
スチロール	9
母系	9
補筆	9
ふるさとや	9
眼差	9
つけたり	9
保久	9
弁じる	9
朴勝煕	9
ふるかまっぷ	9
下薗	9
昭憲	9
ずしが	9
閑職	9
セルバンテス	9
透明さ	9
ふねん	9
逃げ口上	9
踏み鳴らす	9
ゼラニウム	9
観樹委員長	9
功刀	9
焼成	9
タイトルバック	9
甘党	9
おおきに	9
タデ	9
くすねる	9
統裁部	9
ふだん着	9
甘め	9
環日本海経済圏構想	9
ダイス	9
けている	9
障	9
湯冷まし	9
歓び	9
ダヤン	9
チーク	9
幹久	9
チャーシュー	9
官公労	9
ぶっかける	9
乗り出せる	9
乗合	9
冗長	9
芙蓉鎮	9
東天紅	9
父系	9
ばき	9
ツートンカラー	9
巻き取り	9
東京フィルハーモニー交響楽団	9
東屋	9
驚愕	9
テック電子	9
譲位	9
富浦	9
株分け	9
不二家	9
不公平さ	9
蝕	9
トナミ運輸	9
ふいてから	9
唐草模様	9
信岡	9
まぁだだよ	9
浜木綿	9
樫木	9
ぴゅあ	9
冬瓜	9
ぴたっと	9
逼迫	9
すずさん	9
較差	9
美咲	9
微粉	9
いつわる	9
備忘	9
奥付	9
都町	9
核反応	9
飛び板	9
蓋然性	9
すさみ	9
森吉	9
ネッカチーフ	9
塗り込める	9
さかれる	9
巧む	9
立石電機	9
くいとめる	9
外海	9
田路	9
範疇	9
ひんやりとした	9
藩政	9
遠見	9
反面	9
ハインリヒ	9
灰野	9
ひろすけ	9
抜刀	9
すきやき	9
ハメット	9
海士	9
はさめる	9
八千穂	9
えんの	9
莫高窟	9
玉砂利	9
廻る	9
白砂	9
白あん	9
柏井耕	9
豊田工機	9
豊津	9
人情話	9
売り言葉	9
仁保	9
介護体制	9
介護体験	9
鶴丸	9
適期	9
ビーコン	9
吹かす	9
覇王別姫	9
捻出	9
年齢不詳	9
フェアリー	9
フェズ	9
あおぞら	9
フェルミ	9
フォークランド諸島	9
控え目	9
寧辺周辺	9
花穂	9
忍法	9
定礎	9
雛人形	9
花街	9
花魁	9
貞操	9
桐朋学園大卒	9
フルンゼ	9
烈風	9
日本合成化学工業	9
日本カーボン	9
河合楽器製作所	9
鶴山	9
日割り	9
征男	9
果てし	9
日がな一日	9
しる	9
ひこしま	9
性典	9
であえる	9
まさかつ	9
ひきょう	9
難じる	9
夏向き	9
ヘミングウェー	9
成豊建設	9
勤労所得	9
可知	9
ペンチ	9
いちぞう	9
さちお	9
でぶ	9
突ける	9
朋市氏	9
放散	9
じゃんじゃん	9
いしはら	9
化けの皮	9
料飲	9
道営	9
マウナロア	9
じゃま	9
下司	9
じゃじゃ馬	9
下屋敷	9
精白	9
マトリックス	9
踏切事故	9
西オーストラリア州	9
長根	9
じめ	9
マラルメ	9
西広整輝	9
マルコーニ	9
西陣織	9
じまいで	9
岡里	9
令夫人	9
青鞜	9
静水	9
メーンディッシュ	9
底土	9
投身	9
じちょう	9
嶋橋	9
いちるの	9
耕二	9
ばあさん	9
彫琢	9
兆す	9
きよひこ	9
モンペリエ	9
ヤマニ	9
応報	9
はぶける	9
都落ち	9
都賀	9
登米	9
渡会	9
母上	9
雪女	9
ライフジャケット	9
於奈学長	9
於奈	9
電子音楽	9
絶世	9
塩気	9
塩化水素	9
えづく	9
さらり	9
忠久	9
田家	9
先史	9
はざ	9
伝習	9
千人針	9
右向き	9
鉄扉	9
隠遁	9
円周	9
リリック	9
うかべる	9
リヴェット	9
陰暦	9
中洲	9
さんさ	9
蔭温子	9
いじわるばあさん	9
のむような	9
中河	9
帝位	9
泉野	9
きゃ	9
着眼点	9
茶席	9
茶飲み話	9
釣り合い	9
通牒	9
永大産業	9
引き綱	9
鉱員	9
閃	9
鎮	9
珍客	9
置屋	9
直島	9
栄え	9
映連	9
池原	9
頂き	9
臨機	9
雲仙災害	9
ヴァンサンカン	9
どんちょう	9
知巳	9
知久	9
曽孫	9
素知らぬ顔	9
羽幌	9
端麗	9
一徹さ	9
虫害	9
宇宙塵	9
ぬぐいさる	9
倉本聰	9
隠し芸	9
中神	9
中新川	9
中食	9
陰極	9
中札内	9
壮士	9
なんこう	9
一仕事	9
がくんと	9
中華そば	9
えがわ	9
飲みっぷり	9
着れる	9
引き直す	9
しゃく	9
しゃきっと	9
竹前	9
畜産局	9
きかんしゃ	9
にせる	9
宅和	9
しむ	9
愛嬌	9
総譜	9
しみいる	9
第二次産業	9
穐山	9
第一生命保険相互会社	9
男伊達	9
暖色	9
一陛	9
葬法	9
育休中	9
大嵜	9
一般医	9
誕生石	9
短剣	9
ええじゃないか	9
井嶋刑事局長	9
淡	9
井上思	9
単数	9
奪三振王	9
してみると	9
一の宮	9
俗悪	9
大人物	9
続日本紀	9
存じ上げる	9
安山岩	9
遺漏	9
村はずれ	9
大武	9
なまぬるい	9
村塾	9
大同酸素	9
庵原	9
多義	9
多羅尾伴内	9
大業	9
伊勢谷	9
大間知	9
貸付信託	9
貸事務所	9
太郎容疑者	9
堕	9
胃液	9
しこたま	9
代数	9
異同	9
泰博	9
泰二	9
泰典	9
泰央	9
帯同	9
泰助	9
体側	9
体躯	9
依緑園	9
為景	9
泰敏	9
なやむ	9
貸手	9
太郎元自民党幹事長	9
太郎元外相	9
太陽暦	9
退所	9
太三	9
代用教員	9
萎縮	9
克博	9
なまめかしい	9
大柿	9
村川	9
大気保全局	9
村下	9
なんかしない	9
大鼓	9
大寺院	9
俗世間	9
安企部長	9
大須戸能	9
安閑と	9
大正海上火災保険	9
速射砲	9
足羽	9
絢也	9
即断即決	9
大日本土木	9
芦沢	9
大便	9
旭電化工業	9
大要	9
大立ち回り	9
大陸的	9
送り火	9
走路	9
葬礼	9
なだ	9
悪趣味	9
悪妻	9
られていた	9
しっしん	9
悪くすると	9
第三国人	9
草庵	9
郁文	9
愛知製鋼	9
第二組合	9
ざんが	9
相半ばする	9
一ノ宮	9
相携える	9
漕	9
阿闍梨	9
叩き	9
一旗	9
掻	9
なくば	9
なぎさわ	9
壮三郎	9
一邪飛	9
しのび寄る	9
湛	9
探れる	9
ヴェッリ	9
一難	9
ヴェイ	9
ヴィン	9
なあんだ	9
租特	9
一夫多妻	9
ざとく	9
なぁれ	9
曽原	9
ヴィスコンティ	9
ヴィジョン	9
一縷	9
全通	9
全町	9
ヴァレンティノ	9
地方検察庁	9
善竹圭五郎	9
ヴァトーレ	9
きじま	9
智史	9
前半期	9
ざぜん	9
前相撲	9
池塘	9
りえと	9
前景気	9
印南	9
鮮京	9
にせもの	9
遷御	9
どや	9
船大工	9
ロメ	9
あてこする	9
繊維素	9
線分	9
竹園	9
ロバータ	9
引き取れる	9
根菜類	9
箭浪	9
竹尾	9
潜望鏡	9
潜れる	9
どぶろく	9
染太郎	9
ローンテニス	9
ローマ教皇	9
にぶる	9
ローブデコルテ	9
引っ越せる	9
浅草生	9
どで	9
浅沼組	9
さん付け	9
中井洽	9
しゃだつ	9
浅黄	9
どって	9
中家	9
レキシントン	9
中学年	9
にんにく	9
中橋	9
どだい	9
佐井	9
かわりあう	9
川松	9
ルートヴィヒ	9
隠	9
リンドウ	9
専管	9
中門	9
中之条	9
おはん	9
右田	9
中邨	9
千疋屋	9
千村	9
リアリスト	9
千坂	9
千一夜	9
かわさき	9
うらや	9
先客	9
ラルゴ	9
忠士	9
忠昭	9
ラハイナ	9
ぽかぽか	9
柱時計	9
絶対主義	9
ラシャ	9
あぎょう	9
雪洲	9
うらぶれる	9
雪印食品	9
ぎわ	9
漢字変換	9
羽音	9
丁字路	9
ユーフラテス	9
いじける	9
切替	9
羽野	9
ヤスパース	9
福浦	9
雨どい	9
モンロー主義	9
あはれ	9
さまたげる	9
モンテスキュー	9
赤銅	9
赤崎	9
メンデル	9
いじ	9
メヌエット	9
彫り上げる	9
町医者	9
どうける	9
ねずみ色	9
メゾソプラノ	9
さは	9
瓜連	9
うらが	9
静謐	9
あつものに	9
調達実施本部	9
ミサワバン	9
うようよ	9
西牧	9
とりくむ	9
西日本鉄道	9
跳ね上げる	9
西双版納	9
西上	9
長久保	9
うように	9
西巻	9
長戸	9
うような	9
さなえ	9
マドモアゼル	9
精悍	9
精髄	9
長池	9
マコーレー	9
座間味	9
盛物	9
除虫菊	9
生一本	9
ポッカ	9
とじこもる	9
生き馬	9
ボヴァリー	9
ボルテール	9
直治	9
さっそう	9
再診	9
正野	9
正樹社長	9
ときわ	9
正邪	9
直弟子	9
ホームスパン	9
さだめる	9
栖鳳	9
津屋崎	9
津名	9
整頓	9
整骨	9
追い散らす	9
ベルゲン	9
ベッケンバウアー	9
痛がる	9
成川	9
でしゃばる	9
成獣	9
成社長	9
成駒屋	9
辻中	9
泳法	9
りょうぞう	9
是也演出	9
しわぎ	9
ブーゲンビル島	9
英樹氏	9
英樹八段	9
摺	9
杉江	9
据えつける	9
数え年	9
定宿	9
底をつける	9
うや	9
鋭仁氏	9
遂に	9
フィラメント	9
りょや	9
睡蓮	9
程よい	9
水夫	9
水質保全局	9
悦窓	9
すばしこい	9
越後獅子	9
垂れ込める	9
りんぎ	9
さけぶ	9
敵討	9
かてて加えて	9
吹き消す	9
榎田	9
溺れる	9
あひる	9
須合	9
須原	9
靭猿	9
徹三	9
円也	9
壬	9
協奏	9
パダン	9
人肌	9
パームスプリングズ	9
典男	9
バン	9
人づて	9
震度計	9
バラライカ	9
天秤	9
あびせる	9
沿	9
冨士夫	9
辛み	9
バッカス	9
てるよ	9
親任式	9
バイブレーション	9
転変	9
じい	9
神辺	9
燕尾服	9
神沢	9
神石	9
アイバンク	9
ハンカチーフ	9
神宮寺	9
ハヤブサ	9
苑田	9
田崎真珠	9
ハコベ	9
ハイフォン	9
ハイネック	9
真っ昼間	9
申し出で	9
深野	9
深手	9
塩月	9
ノーブル	9
森末	9
塗りたくる	9
汚辱	9
えとう	9
渡守	9
新和海運	9
新仏	9
ニューカッスル	9
新知識	9
じくじ	9
ナント	9
都筑	9
往信	9
ナチュラリズム	9
あつかう	9
新海	9
ナショナル住宅産業	9
応挙	9
きょろきょろ	9
咲ける	9
振り掛ける	9
慎み深い	9
心静かに	9
ドミトリー	9
かたむける	9
てきめん	9
てお	9
じじい	9
信田	9
信太郎	9
トランポリン	9
唐牛	9
信越化	9
じする	9
唐松岳	9
はんだ	9
ているが	9
食べ盛り	9
食べれる	9
食す	9
食いしん坊	9
触感	9
色盲	9
職業野球	9
デイブ	9
燭台	9
ていぞう	9
植原	9
テレパシー	9
蒸し返し	9
東海汽船	9
常木	9
常住	9
東食	9
ご苦労様	9
チュコト半島	9
東津軽	9
ばくだい	9
チャボ	9
東本	9
上野山	9
黄色み	9
上部構造	9
黄大仙	9
黄綬褒章	9
黄熱病	9
上江洲	9
ダレる	9
上気道	9
上の空	9
ごらんになる	9
当たり散らす	9
岡嶋	9
岡藤	9
ごもり	9
タランティーノ	9
荻須	9
笑い顔	9
統一閣	9
称名寺	9
祥二	9
憶える	9
臆	9
症候性	9
浜畑	9
照り映える	9
牡六歳	9
ターム	9
焦点距離	9
ゾロ	9
卸し	9
焼きもち	9
沼隈	9
樟脳	9
セントポール	9
うぬぼれる	9
センタ	9
松藤	9
陶製	9
セグメント	9
音素	9
松下寿電子工業	9
セキセイインコ	9
セージ	9
ズック	9
づけで	9
昭信	9
昭栄	9
スリーブ	9
昌樹	9
昌志	9
三楽	9
スラウェシ島	9
昌孝	9
掌典長	9
下剤	9
ごは	9
いぎゃく	9
床屋	9
堂園	9
尚久	9
ストラディバリウス	9
少食	9
スティーヴン	9
道家	9
スタントマン	9
スタニスラフスキー	9
小田中	9
スコアブック	9
かごに	9
得手	9
得能	9
小手調べ	9
徳久	9
徳山曹達	9
化合	9
小堺	9
徳太郎	9
小佐々	9
ジョナス	9
いきます	9
づきあい	9
三人称	9
何はともあれ	9
起案	9
升目	9
ジェーン	9
勝勢	9
ごそごそ	9
シンバル	9
百石	9
毒草	9
勝ち残れる	9
傷痍	9
ショコラ	9
読み切り	9
序奏	9
岳父	9
シャン州	9
シャモニー	9
佳品	9
づえ	9
シャガ	9
書中	9
書跡	9
づいて	9
書き味	9
加湿器	9
惇一	9
加東	9
初発	9
豚舎	9
初学者	9
可採埋蔵量	9
サミュエルソン	9
つむら	9
春帆楼	9
春団治	9
内弁慶	9
内洋	9
鍋田	9
述	9
術語	9
出来心	9
つまらん	9
嘉之	9
うつらうつら	9
出光石油化学	9
出棺	9
南山城	9
出雲崎	9
嘉夫	9
出れる	9
南川	9
コンシェルジェ	9
熟柿	9
熟れる	9
縮こまる	9
コルト	9
ひがし	9
夏樹東大名誉教授	9
重陽	9
びぼう	9
かかえ	9
ひきしめる	9
縦穴	9
コートダジュール	9
じょうじる	9
渋面	9
渋井	9
柔術	9
柔らかみ	9
二義的	9
充填	9
住友精	9
じょうとう	9
住友クレジットサービス	9
いかほど	9
住み替える	9
住する	9
科警研方式	9
舟歌	9
舟運	9
終列車	9
クロフォード	9
日銀特融	9
つつます	9
クライストチャーチ	9
クストー	9
つちやん	9
つちだ	9
宗佑元首相	9
お流れ	9
キングストン	9
宗仙寺	9
周旋	9
日本出版販売	9
日本人離れ	9
散財	9
ひじから	9
つけ回す	9
ガス灯	9
ガールスカウト	9
受取金	9
箇所	9
じわっと	9
花祭り	9
種市	9
珠海市	9
尿素	9
つきあえる	9
カテナ	9
非識字率	9
手鏡	9
手強い	9
カスタネット	9
手下	9
熱感	9
手まり	9
手に手に	9
カクテルドレス	9
熱め	9
熱中症	9
守慶	9
カーバイド	9
カートン	9
オンドル	9
取り切れる	9
オリヴィエ	9
取り込み詐欺	9
年代記	9
つう	9
指切り	9
弱め	9
寂寥	9
粘り抜く	9
ひっくりかえす	9
過小	9
若芽	9
オーソン	9
ひつ	9
謝肉祭	9
ことぶき	9
ことなる	9
エボラ	9
社会労働委員会	9
エベレスト山	9
農業技術研究所	9
斜線	9
射水	9
エスビー	9
エステー化学	9
エスエス製薬	9
芝浦製作所	9
波野	9
エアライン	9
エアメール	9
エアポート	9
実成	9
波瀾	9
ひとけた	9
湿式	9
馬の足	9
おわら	9
馬篭	9
執政	9
ウィリアムズバーグ	9
七田	9
識字運動	9
識字	9
鹿島台	9
背中合わせ	9
自刃	9
自己都合	9
介護労働力	9
アンプル	9
アンナプルナ	9
磁束量子	9
買い場	9
買い戻せる	9
治者	9
うすめる	9
アルゴン	9
アルカロイド	9
博也	9
回し者	9
おもわす	9
アニミズム	9
こじつける	9
アップルパイ	9
白濁	9
白波	9
歯茎	9
白兵戦	9
白鵬女高	9
資材部	9
資	9
白鳳期	9
っちゅう	9
アイロニー	9
試せる	9
試し刷り	9
薄田	9
詩劇	9
薄墨	9
視神経	9
麦芽糖	9
あおやま	9
ゐた	9
死霊	9
死蔵	9
わんばかりだ	9
わんばかり	9
ったのは	9
八町	9
鉢呂	9
発願	9
支払金	9
発振	9
八百半デパート	9
ここぞとばかりに	9
指し値	9
思文閣出版	9
思念	9
ここぞという	9
半畳	9
市来	9
ひろのり	9
芥	9
市太郎	9
市仙川町	9
市職労	9
銘木	9
わたりあう	9
飯場	9
姿態	9
晩成	9
姉や	9
番所	9
外径	9
吉太郎	9
外線	9
っこして	9
すごせる	9
おもて	9
比奈子	9
比呂美	9
っこうだ	9
仕入	9
吉徳	9
街着	9
肥沃	9
肥満児	9
残忍さ	9
びすしい	9
逡巡	9
産室	9
すじに	9
ろは	9
散華	9
くが	9
散	9
こころがける	9
山方	9
尾曽	9
ろうけつ染め	9
微差	9
尾本	9
眉毛	9
美醜	9
山下新日本汽船	9
山陰合同銀行	9
山びこ	9
美寧子	9
参三氏	9
鼻白む	9
びり	9
三朗	9
三本木	9
くこ	9
れない	9
百武	9
三段構え	9
ぴかぴか	9
三寸	9
おみ	9
っか	9
うさんくさい	9
氷点	9
八ツ橋	9
三共生興	9
三浦環	9
三井不動産販売	9
梶川	9
ぴん	9
私室	9
浜元	9
おませ	9
雑役	9
浜邦久刑事局長	9
雑巾	9
薩夫監督	9
れいじ	9
ったり	9
擦れる	9
久登	9
喝	9
ふうせん	9
搾り取る	9
作之	9
不貞	9
不適任	9
蒲池	9
くさみ	9
付け足す	9
付添看護	9
げゆき	9
視学	9
在庫投資	9
刈り上げる	9
裁判官会議	9
富農	9
るか	9
寒色	9
りんとした	9
細め	9
采女	9
浮べる	9
浮輪	9
符丁	9
腐朽	9
雌伏	9
侮	9
完売状態	9
武昌	9
官制	9
官尊民卑	9
すまん	9
りゅうのため	9
りゅうぞう	9
再輸出	9
干からびる	9
封じ込め政策	9
りや	9
すみた	9
りまさ	9
座付き	9
詐術	9
砂州	9
すもう	9
復行態勢	9
すよ	9
汗腺	9
佐島	9
腹違い	9
佐代子	9
佐佐木幸綱	9
佐々井	9
ってな	9
環日本海交流	9
回折	9
白鴎大教授	9
根回り	9
分かり切る	9
ちはる	9
婚前交渉	9
分宿	9
分相応	9
此本	9
げあき	9
憤怒	9
け返し	9
監視部	9
粉乳	9
らんが	9
くすり	9
獄門	9
黒蜥蜴	9
持ち歩ける	9
黒野	9
文成	9
黒河内	9
黒々と	9
文筆家	9
肝胆	9
られないよ	9
拍動	9
ちずこ	9
併科	9
ちくわ	9
平間	9
けんど	9
ちく	9
平内	9
平奈	9
克史	9
間山	9
間瀬	9
並べ立てる	9
剥離	9
閉院	9
剥奪	9
解団式	9
閉講	9
閉庁日	9
合資会社	9
ちかこ	9
